Station ID	Station Code	Station name	Date	Depth1	Depth2	Qs	pH	KOND	TURB860	SPM	TOC	PO4-P	TOTP	NO3-N	NH4-N	TOTN	SiO2	As	Pb	Cd	Cu	Zn	Ni	Cr
29848	TROEML	M†lselv	07.05.2017 20:00	0	0	51.607	7.68	9.18	1	2.39	2.8	3	5	120	<2	235	3.107	0.053	0.045	0.004	0.66	0.49	0.49	0.17
29848	TROEML	M†lselv	12.06.2017 19:20	0	0	622.336	7.41	5.48	6.7	21.6	1.6	22	27	30	<2	136	3.129							
29848	TROEML	M†lselv	03.07.2017 19:30	0	0	383.28	7.54	5.47	2.1	6.8	1	5	8	20	<2	75	2.124							
29848	TROEML	M†lselv	06.08.2017 18:30	0	0	206.177	7.64	6.42	0.76	4.17	0.93	1	1	19	<2	69	2.049	0.041	0.027	<0.003	0.43	0.28	0.38	0.12
29848	TROEML	M†lselv	11.09.2017 13:50	0	0	66.639	7.65	8.35	<0.3	0.4	0.93	2	4	21	<2	91	2.293							
29848	TROEML	M†lselv	02.10.2017 16:15	0	0	37.85	7.83	8.51	<0.3	1.04	0.83	2	2	35	<2	39	2.443	0.038	0.027	<0.003	0.38	0.28	0.32	0.084
29848	TROEML	M†lselv	05.11.2017 11:45	0	0	56.999	7.81	8.73	<0.3	0.81	1.2	2	3	56	4	140	2.829							
29848	TROEML	M†lselv	04.12.2017 13:30	0	0	27.949	7.8	9.48	<0.3	<0.2	0.79	1	2	75	8	134	2.979							
29848	TROEML	M†lselv	02.01.2018 12:00	0	0	26.764	7.55	9.48	0.59		0.85	<1	1	88	<2	146	3.15							
29848	TROEML	M†lselv	12.02.2018 12:45	0	0	17.285	7.46	9.47	<0.3	0.22	0.72	<1	1	97	11	155	2.893	0.048	0.009	<0.003	0.29	<0.15	0.26	0.045
29848	TROEML	M†lselv	05.03.2018 12:15	0	0	14.553	7.56	9.6	<0.3	0.25	0.73	<1	1	80	5	155	2.893							
29848	TROEML	M†lselv	03.04.2018 14:30	0	0	12.666	7.58	9.93	<0.3	<0.2	0.7	<1	2	100	4	185	3.021							
29848	TROEML	M†lselv	07.05.2018 09:15	0	0	110.599	7.48	6.46	6.7	16.5	3.5	13	23	48	<2	240	2.614	0.075	0.169	0.006	1.09	1.2	0.77	0.37
29848	TROEML	M†lselv	04.06.2018 10:15	0	0	218.815	7.66	6.42	0.42	1.7	1.1	2	2	31	2	72	1.909							
29848	TROEML	M†lselv	02.07.2018 13:30	0	0	181.571	7.65	7.46	0.42	2.08	1	2	3	36	<2	92	2.059							
29848	TROEML	M†lselv	13.08.2018 07:30	0	0	86.699	7.74	7.66	1.2	2.59	1.2	1	3	18	<2	81	2.271	0.052	0.067	0.003	0.83	0.82	0.53	0.23
29848	TROEML	M†lselv	04.09.2018 11:15	0	0	54.245	7.83	8.62	<0.3	0.7	0.91	<1	2	18	5	86	2.106							
29848	TROEML	M†lselv	01.10.2018 10:00	0	0	64.94	7.76	8.49	<0.3	0.57	1.3	<1	2	45	3	86	2.529	<0.025	0.009	<0.003	0.39	<0.15	0.3	0.069
29848	TROEML	M†lselv	05.11.2018 11:15	0	0	53.53	7.78	9.34	0.32	0.92	0.87	<1	3	68	<2	110	2.764							
29848	TROEML	M†lselv	03.12.2018 10:00	0	0	48.399	7.7	9.41	<0.3	0.61	1	1	2	82	3	140	2.936							
38005	TROEML2	M†lselva v/gml E6-brua	12.02.2018 14:00	0	0	30.786	7.36	6.89	0.34	0.79	0.89	<1	2	72	13	160	2.55							
38005	TROEML2	M†lselva v/gml E6-brua	05.03.2018 13:30	0	0	25.919	7.5	6.35	0.91	1.39	1	<1	2	60	3	148	2.379							
38005	TROEML2	M†lselva v/gml E6-brua	03.04.2018 15:50	0	0	22.558	7.5	6.1	0.48	0.9	0.96	<1	2	66	7	185	2.293							
38005	TROEML2	M†lselva v/gml E6-brua	07.05.2018 10:15	0	0	196.982	7.43	6.41	12	19.4	3.5	19	27	45	<2	230	3.364							
38005	TROEML2	M†lselva v/gml E6-brua	04.06.2018	0	0	389.719	7.63	6.58	1.8	5.83	1	5	4	30	<2	110	1.989							
38005	TROEML2	M†lselva v/gml E6-brua	02.07.2018 15:00	0	0	323.386	7.7	7.69	0.47	1.63	1.2	3	2	44	<2	78	2.055							
38005	TROEML2	M†lselva v/gml E6-brua	13.08.2018 09:30	0	0	154.415	7.69	7.67	1.3	3.74	1.2	7	20	20	3	84	2.143							
38005	TROEML2	M†lselva v/gml E6-brua	04.09.2018 12:45	0	0	96.613	7.79	8.25	0.43	0.86	0.95	<1	3	27	5	68	1.922							
38005	TROEML2	M†lselva v/gml E6-brua	01.10.2018 12:00	0	0	115.661	7.81	9.18	0.51	0.77	1.6	<1	3	67	3	130	2.486							
38005	TROEML2	M†lselva v/gml E6-brua	05.11.2018 12:45	0	0	95.339	7.67	8.31	0.57	0.96	1	<1	2	68	3	150	2.593							
38005	TROEML2	M†lselva v/gml E6-brua	03.12.2018 11:30	0	0	86.2	7.66	8.57	0.48	0.77	1.1	2	3	97	12	160	2.743							
29842	SFJENAU	Nausta	19.02.2015 13:00	0	0	71.627	5.71	2.49	1.6	5.12	1.5	8	14	65	<2	190	1.104	0.049	0.215	0.008	0.27	2.5	0.18	0.087
29842	SFJENAU	Nausta	18.05.2015 13:00	0	0	28.24	6.11	1.49	0.32	0.46	1.6	<1	3	4	<2	88	0.864	<0.025	0.053	0.005	0.15	0.83	0.089	0.046
29842	SFJENAU	Nausta	18.08.2015 11:00	0	0	21.039	6.16	<1	0.34	0.37	1.1	1	3	12	4	98	0.392	0.049	0.036	<0.003	0.13	0.37	0.056	<0.025
29842	SFJENAU	Nausta	12.10.2015 14:00	0	0	11.606	6.33	1.2	0.33	0.93	1.7	2	4	81	<2	190	0.838	0.032	0.037	<0.003	0.17	0.55	<0.04	0.036
29842	SFJENAU	Nausta	23.02.2016 12:30	0	0	26.231	6.21	3.79	<0.3	0.34	0.96	2	4	160	3	245	1.614	0.039	0.032	0.009	0.21	2.6	0.19	0.032
29842	SFJENAU	Nausta	31.05.2016 11:20	0	0	26.707	6.06	1.69	0.43	2.09	1.3	2	5	41	<2	145	0.731	<0.025	0.134	0.006	0.19	1.3	0.088	0.048
29842	SFJENAU	Nausta	22.08.2016 11:15	0	0	16.169	6.39	1.26	<0.3	0.37	1.6	1	5	42	<2	170	0.649	0.045	0.044	<0.003	0.23	1.3	0.15	0.037
29842	SFJENAU	Nausta	07.11.2016 13:40	0	0	15.242	6.33	1.68	<0.3	<0.2	1.6	1	3	120	2	225	1.41	0.034	0.028	<0.003	0.17	0.93	0.089	0.042
29842	SFJENAU	Nausta	31.01.2017 09:35	0	0	25.328	5.95	1.98	<0.3	0.22	1.2	1	3	91	<2	146	1.213							
29842	SFJENAU	Nausta	06.02.2017 14:10	0	0	20.835	6.06	1.95	<0.3	0.42	1.3	1	3	76	<2	129	1.264	0.032	0.043	0.006	0.14	1.1	0.088	0.033
29842	SFJENAU	Nausta	13.03.2017 11:00	0	0	14.674	6.36	2.26	0.8	0.99	2.2	5	9	210	4	325	1.824							
29842	SFJENAU	Nausta	04.04.2017 07:30	0	0	29.021	5.63	2.01	<0.3	0.46	1.6	<1	3	46	<2	112	0.949							
29842	SFJENAU	Nausta	09.05.2017 08:00	0	0	23.94	6.27	1.69	<0.3	0.59	1.5	1	3	25	4	85	0.889	0.026	0.048	0.006	0.13	0.85	0.075	0.033
29842	SFJENAU	Nausta	13.06.2017 11:00	0	0	23.662	6.21	1.14	0.58	0.98	1.4	2	4	29	<2	95	0.688							
29842	SFJENAU	Nausta	03.07.2017 11:50	0	0	24.044	6.24	1.04	0.47	0.67	2.4	<1	5	18	<2	116								
29842	SFJENAU	Nausta	15.08.2017 08:30	0	0	22.476	6.33	1.12	<0.3	0.85	2.6	2	5	61	<2	160	0.765	0.032	0.071	0.004	0.23	0.72	0.1	0.066
29842	SFJENAU	Nausta	19.09.2017 08:50	0	0	12.358	6.23	1.56	<0.3	0.35	2	2	5	150	<2	260	0.759							
29842	SFJENAU	Nausta	04.10.2017 06:30	0	0	29.51	6.18	1.51	1.2	3.75	4	11	9	<2	<2	160	1.054	0.066	0.244	0.005	0.39	1.6	0.18	0.1
29842	SFJENAU	Nausta	06.11.2017 14:00	0	0	43.571	6.28	1.23	<0.3	0.51	2	2	4	85	<2	180	1.142							
29842	SFJENAU	Nausta	12.12.2017 11:00	0	0	32.12	6.1	1.9	<0.3	0.23	1.3	2	4	87	<2	170	1.254							
29842	SFJENAU	Nausta	09.01.2018 10:30	0	0	16.961	6.32	2.05	<0.3	0.35	1.2	2	3	130	6	230	1.849							
29842	SFJENAU	Nausta	08.02.2018 11:00	0	0	15.851	6.35	2.13	<0.3	<0.5	1.3	1	4	150	24	255	2.068	<0.025	0.034	0.004	0.18	1.2	0.082	0.044
29842	SFJENAU	Nausta	01.03.2018 10:10	0	0	11.48	6.47	2.46	<0.3	0.33	1.4	1	4	160	<2	280	2.464							
29842	SFJENAU	Nausta	09.04.2018 10:15	0	0	10.658	6.51	2.31	0.54	0.88	2.5	3	8	320	<2	420	2.314							
29842	SFJENAU	Nausta	07.05.2018 11:00	0	0	32.28	6.08	1.03	0.36	1.36	1.5	8	5	44	<2	130	0.737	0.029	0.09	0.004	0.17	0.88	0.082	0.034
29842	SFJENAU	Nausta	05.06.2018 08:45	0	0	27.271	6.41	0.88	<0.3	1.19	0.76	1	3	4	2	31	0.373							
29842	SFJENAU	Nausta	03.07.2018 09:05	0	0	17.745	6.48	1.12	<0.3	0.3	1.1	<1	3	4	3	49	0.133							
29842	SFJENAU	Nausta	06.08.2018 08:40	0	0	21.896	6.15	1.16	0.38	0.79	3.1	2	6	36	<2	130	1.005	0.045	0.086	0.004	0.25	0.74	0.12	0.047
29842	SFJENAU	Nausta	11.09.2018 12:30	0	0	21.745	6.05	1.35	0.59	0.58	5	4	10	28	<2	200	1.326							
29842	SFJENAU	Nausta	02.10.2018 06:40	0	0	74.036	6.13	1.23	0.44	0.58	1.7	2	5	71	<2	140	0.941	0.05	0.06	0.005	0.22	0.85	0.1	0.048
29842	SFJENAU	Nausta	13.11.2018 13:30	0	0	19.352	6.26	1.29	<0.3	<0.48	1.7	2	4	69	<2	130	1.219							
29842	SFJENAU	Nausta	04.12.2018 09:30	0	0	19.592	6.27	1.49	0.42	1.26	2.2	5	7	130	<2	230	1.549							
29844	STRENID	Nidelva (Tr.heim)	25.02.2015 14:45	0	0	52.622	7.26	3.61	1.4	1.71	2.4	2	4	110	<2	230	1.935	0.078	0.023	<0.003	0.71	0.45	0.73	0.2
29844	STRENID	Nidelva (Tr.heim)	05.05.2015 09:05	0	0	66.61	7.39	3.97	1	1.1	2.5	2	4	110	6	275	1.832	0.1	0.029	<0.003	0.72	0.56	0.7	0.22
29844	STRENID	Nidelva (Tr.heim)	17.08.2015 08:35	0	0	57.285	7.12	3.14	0.89	0.82	2.9	1	3	41	16	220	1.609	0.1	0.022	0.005	0.7	0.47	0.75	0.17
29844	STRENID	Nidelva (Tr.heim)	13.10.2015 12:50	0	0	52.859	7.21	3.42	0.66	1.4	2.8	<1	3	73	11	230	1.641	0.088	0.305	0.004	1.12	1.2	0.68	0.15
29844	STRENID	Nidelva (Tr.heim)	08.02.2016 13:00	0	0	46.799	7.24	3.97	1.3	1.07	2.6	<1	4	100	8	240	1.954	0.074	0.025	<0.003	0.73	0.59	0.73	0.19
29844	STRENID	Nidelva (Tr.heim)	02.05.2016 13:25	0	0	105.722	7.22	3.42	1	1.16	2.7	1	3	97	<2	230	1.959	0.088	0.024	<0.003	0.7	0.52	0.68	0.21
29844	STRENID	Nidelva (Tr.heim)	01.08.2016 11:20	0	0	94.35	7.22	3.12	1	1.48	2.5	1	4	41	<2	175	1.725	0.066	0.028	0.004	0.71	0.48	0.68	0.24
29844	STRENID	Nidelva (Tr.heim)	05.10.2016 09:30	0	0	53.12	7.22	3.15	<0.3	0.84	2.9	<1	3	56	5	180	1.727	0.062	0.025	<0.003	0.56	0.4	0.65	0.14
29844	STRENID	Nidelva (Tr.heim)	24.01.2017 11:57	0	0	109.737	7.2	3.96	1.7	2.46	3.1	2	4	130	2	230	2.143							
29844	STRENID	Nidelva (Tr.heim)	07.02.2017 10:40	0	0	59.263	7.13	3.3	0.63	1.6	2.7	2	4	95	<2	200	1.967	0.087	0.03	0.003	0.64	0.45	0.68	0.17
29844	STRENID	Nidelva (Tr.heim)	06.03.2017 10:15	0	0	46.867	7.16	3.44	1.3	1.78	2.7	<1	4	98	<2	210	2.046							
29844	STRENID	Nidelva (Tr.heim)	03.04.2017 09:05	0	0	84.643	7.09	3.76	2.4	3.55	2.9	3	6	120	<2	220	2.314							
29844	STRENID	Nidelva (Tr.heim)	02.05.2017 09:00	0	0	65.826	7.15	3.33	0.54	0.73	2.9	<1	2	130	4	195	1.935	0.077	0.018	<0.003	0.65	0.81	1.76	0.16
29844	STRENID	Nidelva (Tr.heim)	06.06.2017 07:25	0	0	362.5	7.04	3.24	0.37	0.69	2.7	<1	<1	89	<2	180	1.976							
29844	STRENID	Nidelva (Tr.heim)	03.07.2017 09:30	0	0	168.199	7.2	3.33	0.59	1.4	2.6	1	4	60	<2	170	1.817							
29844	STRENID	Nidelva (Tr.heim)	07.08.2017 08:30	0	0	79.016	7.17	3.05	0.56	0.55	2.8	2	3	57	8	175	1.682	0.077	0.019	0.004	0.61	0.53	0.67	0.15
29844	STRENID	Nidelva (Tr.heim)	04.09.2017 10:00	0	0	56.77	7.25	2.96	0.32	1.01	2.9	2	3	54	4	165	1.761							
29844	STRENID	Nidelva (Tr.heim)	11.10.2017 08:40	0	0	51.023	7.25	3.19	0.31	0.32	2.7	1	3	65	5	160	1.787	0.095	0.031	<0.003	0.57	0.54	0.68	0.17
29844	STRENID	Nidelva (Tr.heim)	06.11.2017 11:20	0	0	99.53	7.33	3.54	5.7	5.97	2.9	4	7	94	5	220	2.464							
29844	STRENID	Nidelva (Tr.heim)	04.12.2017 10:30	0	0	71.664	7.41	5.33	8	8.19	2.8	8	14	140	<2	320	2.571							
29844	STRENID	Nidelva (Tr.heim)	08.01.2018 17:00	0	0	40.956	7.13	3.35	<0.3	0.54	2.3	2	4	97	<2	210	2.066							
29844	STRENID	Nidelva (Tr.heim)	05.02.2018 15:15	0	0	29.152	7.08	3.09	<0.3	0.78	2.4	<1	3	77	3	185	1.954	0.067	0.012	<0.003	0.56	0.39	0.62	0.12
29844	STRENID	Nidelva (Tr.heim)	05.03.2018 14:45	0	0	21.321	7.12	3.22	<0.3	0.57	2.4	2	3	78	3	195	1.978							
29844	STRENID	Nidelva (Tr.heim)	03.04.2018 09:30	0	0	22.143	7.21	3.25	<0.3	0.4	2.3	1	3	95	2	180	1.976							
29844	STRENID	Nidelva (Tr.heim)	06.05.2018 15:30	0	0	205.172	7.29	3.57	1.2	1.49	2.4	1	3	87	7	200	1.974	0.087	0.022	<0.003	0.64	0.48	0.66	0.18
29844	STRENID	Nidelva (Tr.heim)	04.06.2018 13:30	0	0	98.559	7.29	3.53	0.33	0.51	2.4	<1	4	78	10	170	1.854							
29844	STRENID	Nidelva (Tr.heim)	02.07.2018 13:20	0	0	50.218	7.27	3.49	0.42	0.69	2.4	<1	4	72	8	180	1.781							
29844	STRENID	Nidelva (Tr.heim)	07.08.2018 12:50	0	0	77.806	7.39	3.91	0.76	1.11	2.5	2	4	60	10	160	1.854	0.11	0.032	<0.003	0.7	0.5	0.72	0.19
29844	STRENID	Nidelva (Tr.heim)	04.09.2018 12:30	0	0	61.185	7.29	3.17	0.42	0.71	2.6	<1	3	47	6	150	1.729							
29844	STRENID	Nidelva (Tr.heim)	03.10.2018 10:20	0	0	109.414	7.29	3.9	0.82	1.08	3	2	5	120	6	190	2.023	0.089	0.031	<0.003	0.68	0.53	0.75	0.21
29844	STRENID	Nidelva (Tr.heim)	06.11.2018 13:40	0	0	83.175	7.18	3.34	0.46	1.29	2.8	<1	4	86	4	160	1.937							
29844	STRENID	Nidelva (Tr.heim)	04.12.2018 14:40	0	0	42.499	7.21	3.92	1.3	1.39	2.4	2	3	93	5	170	2.004							
29615	VESENUM	Numedalsl†gen	07.01.2015 10:30	0	0	115.815	7.04	4.14	6.3	12.6	2.8	19	30	452	50	840	4.929	0.21	0.5	0.018	0.82	3.8	0.52	0.31
29615	VESENUM	Numedalsl†gen	09.02.2015 10:00	0	0	76.889	7.1	4.04	2.6	6.28	3.2	2	6	218	34	415	3.964	0.14	0.131	0.01	0.44	3.05	0.3	0.12
29615	VESENUM	Numedalsl†gen	09.03.2015 11:00	0	0	140.148	6.91	3.34	6.5	10.1	3	10	13	240	24	440	4.2	0.17	0.31	0.012	0.64	3.6	0.4	0.24
29615	VESENUM	Numedalsl†gen	07.04.2015 10:00	0	0	64.952	7	4.62	2.2	2.61	3.2	3	7	290	31	500	4.886	0.15	0.165	0.013	0.65	3.6	0.42	0.16
29615	VESENUM	Numedalsl†gen	05.05.2015 08:50	0	0	104.093	6.95	2.54	0.89	1.55	3.3	2	4	100	25	295	3.086	0.15	0.134	0.01	0.47	2.3	0.3	0.093
29615	VESENUM	Numedalsl†gen	08.06.2015 09:00	0	0	129.723	7.2	3.03	1.7	3.98	5.6	4	10	230	14	470	2.786	0.22	0.236	0.017	0.72	3.2	0.36	0.14
29615	VESENUM	Numedalsl†gen	07.07.2015 09:30	0	0	94.525	6.94	2.3	0.96	1.31	2.6	2	5	58	29	210	2.443	0.15	0.097	0.006	0.53	1.4	0.25	0.062
29615	VESENUM	Numedalsl†gen	05.08.2015 10:00	0	0	153.092	6.9	2.63	2.4	2.78	4.7	3	8	95	24	320	2.764	0.2	0.23	0.01	0.7	2.5	0.38	0.16
29615	VESENUM	Numedalsl†gen	07.09.2015 08:00	0	0	249.47	6.74	2.7	4.4	26.43	8.3	14	23	130	15	440	3.493	0.3	0.626	0.026	1.45	5.1	0.57	0.24
29615	VESENUM	Numedalsl†gen	05.10.2015 09:50	0	0	127.13	6.84	2.6	1.6	2.78	4.9	2	7	150	25	400	3.664	0.2	0.205	0.011	0.8	3.1	0.42	0.15
29615	VESENUM	Numedalsl†gen	09.11.2015 11:00	0	0	120.69	7.03	3.5	7.6	10	5.1	11	21	290	31	560	4.629	0.23	0.376	0.016	0.85	3.7	0.32	0.22
29615	VESENUM	Numedalsl†gen	07.12.2015 10:00	0	0	119.983	6.87	3.57	5.1	5.2	4.6	7	12	260	33	525	4.886	0.21	0.285	0.015	0.71	3.6	0.43	0.21
29615	VESENUM	Numedalsl†gen	04.01.2016 10:15	0	0	104.366	6.96	3.93	4.2	3.37	4.1	6	11	320	31	540	4.886	0.18	0.253	0.02	0.68	4.4	0.37	0.21
29615	VESENUM	Numedalsl†gen	01.02.2016 13:10	0	0	102.21	6.93	4.15	4.8	2.82	3.2	6	9	340	32	545	4.479	0.14	0.189	0.012	0.61	3.1	0.4	0.16
29615	VESENUM	Numedalsl†gen	01.03.2016 09:15	0	0	93.807	6.9	2.92	1.5	2.48	2.2	3	6	160	41	325	3.236	0.12	0.131	0.01	0.42	2.1	0.36	0.097
29615	VESENUM	Numedalsl†gen	04.04.2016 09:45	0	0	166.804	6.77	3.14	2.9	3.88	5.2	5	9	210	16	420	4.2	0.16	0.244	0.019	0.72	3.9	0.44	0.22
29615	VESENUM	Numedalsl†gen	04.05.2016 08:45	0	0	133.13	6.93	3.48	2.7	3.5	4	4	7	220	28	445	4.071	0.16	0.202	0.011	0.65	3.1	0.33	0.14
29615	VESENUM	Numedalsl†gen	06.06.2016 10:15	0	0	88.873	6.94	2.42	1.1	3.96	4.3	4	11	85	20	305	2.979	0.19	0.246	0.012	0.73	2.9	0.27	0.17
29615	VESENUM	Numedalsl†gen	06.07.2016 10:00	0	0	120.833	7.03	2.35	1.1	3.4	3.7	1	5	57	17	235	2.571	0.14	0.165	0.007	0.58	1.7	0.28	0.11
29615	VESENUM	Numedalsl†gen	02.08.2016 09:00	0	0	83.08	7.11	2.65	0.95	1.45	3.4	2	5	61	13	250	2.4	0.14	0.134	0.009	0.51	1.7	0.27	0.092
29615	VESENUM	Numedalsl†gen	05.09.2016 09:00	0	0	49.646	7.09	3.21	1.1	1.6	4.2	1	5	110	44	330	2.829	0.2	0.152	0.009	0.48	2	0.29	0.098
29615	VESENUM	Numedalsl†gen	05.10.2016 10:00	0	0	40.641	7.04	2.98	0.74	1.07	3.1	<1	4	96	44	295	2.529	0.12	0.109	0.007	0.41	1.6	0.27	0.07
29615	VESENUM	Numedalsl†gen	01.11.2016 09:45	0	0	100.704	6.95	3.2	1.8	2.02	5.3	3	7	160	29	410	3.707	0.17	0.212	0.011	0.59	3.2	0.32	0.13
29615	VESENUM	Numedalsl†gen	05.12.2016 10:00	0	0	156.934	6.91	2.88	1.2	1.47	4.3	2	5	150	41	395	3.514	0.14	0.151	0.008	0.52	2.9	0.35	0.13
29615	VESENUM	Numedalsl†gen	23.01.2017 09:00	0	0	83.982	6.91	3.23	1.1	1.72	2.8	2	6	200	39	350	3.343							
29615	VESENUM	Numedalsl†gen	06.02.2017 10:30	0	0	87.528	6.96	3.3	1.3	3.09	2.4	4	7	140	33	280	2.743	0.081	0.09	0.007	0.33	2	0.29	0.073
29615	VESENUM	Numedalsl†gen	16.02.2017	0	0	89.468																		
29615	VESENUM	Numedalsl†gen	17.02.2017	0	0	92.993																		
29615	VESENUM	Numedalsl†gen	06.03.2017 11:00	0	0	64.32	6.94	4.48	4.3	5.51	3.2	7	34	340	39	570	4.114							
29615	VESENUM	Numedalsl†gen	03.04.2017 08:30	0	0	191.579	6.9	3.33	3.9	6.89	5.1	8	15	220	23	450	4.179							
29615	VESENUM	Numedalsl†gen	02.05.2017 11:00	0	0	84.818	7.05	4.71	6.4	7.21	4.6	7	14	670	59	785	3.921	0.18	0.2	0.013	0.75	3.5	0.4	0.16
29615	VESENUM	Numedalsl†gen	03.05.2017	0	0	95.586																		
29615	VESENUM	Numedalsl†gen	06.06.2017 13:00	0	0	104.533	6.92	2.54	1.2	2.23	3.8	1	6	120	30	290	2.914							
29615	VESENUM	Numedalsl†gen	03.07.2017 10:15	0	0	86.993	7.07	2.6	1.5	1.45	3.5	2	6	89	12	255	2.7							
29615	VESENUM	Numedalsl†gen	03.08.2017	0	0	65.403																		
29615	VESENUM	Numedalsl†gen	07.08.2017 11:00	0	0	101.372	6.92	2.48	2.1	3.55	3.2	4	7	87	27	350	2.164	0.12	0.082	0.006	0.41	1.1	0.25	0.05
29615	VESENUM	Numedalsl†gen	05.09.2017 14:30	0	0	73.439	7	2.53	0.74	1.22	3.2	1	5	92	37	255	2.507							
29615	VESENUM	Numedalsl†gen	02.10.2017 12:15	0	0	276.45	6.81	3.62	28	26.06	7.2	56	76	320	<2	580	4.543	0.32	0.766	0.025	1.15	6.7	0.69	0.42
29615	VESENUM	Numedalsl†gen	03.10.2017	0	0	380.361																		
29615	VESENUM	Numedalsl†gen	06.11.2017 13:15	0	0	159.285	6.98	3.08	5.2	2.01	5.9	6	12	240	41	490	4.307							
29615	VESENUM	Numedalsl†gen	04.12.2017 13:30	0	0	120.948	7.04	3.28	2.4	10.3	3.6	8	10	210	42	425	3.771							
29615	VESENUM	Numedalsl†gen	02.01.2018 09:45	0	0	82.874	6.88	4.45	2.4	3.31	3.4	4	9	300	22	535	4.221							
29615	VESENUM	Numedalsl†gen	06.02.2018 10:00	0	0	115.793	6.84	3.6	1.5	1.74	2.9	2	6	240	72	515	3.536	0.12	0.139	0.011	0.53	3	0.31	0.085
29615	VESENUM	Numedalsl†gen	05.03.2018 10:00	0	0	104.07	7.66	6.23	1.6	3.96	2.2	4	7	180	80	465	3.9							
29615	VESENUM	Numedalsl†gen	03.04.2018 09:00	0	0	84.242	7.08	3.92	0.76	1.46	2.2	1	5	240	74	465	3.214							
29615	VESENUM	Numedalsl†gen	02.05.2018 10:00	0	0	271.846	6.77	2.77	5.5	7.42	5.4	9	13	250	14	495	3.857	0.21	0.4	0.02	0.82	5.4	0.46	0.25
29615	VESENUM	Numedalsl†gen	04.06.2018 09:20	0	0	87.528	6.88	2.33	1.3	2.61	3.2	4	7	99	33	230	2.807							
29615	VESENUM	Numedalsl†gen	02.07.2018 09:45	0	0	67.66	7.04	2.4	0.63	1.2	2.1	1	4	65	20	180	2.143							
29615	VESENUM	Numedalsl†gen	06.08.2018 09:00	0	0	60.563	7	2.32	0.7	1.2	2.2	6	6	53	23	160	1.903	0.14	0.099	0.006	0.49	0.96	0.21	0.065
29615	VESENUM	Numedalsl†gen	10.09.2018 09:00	0	0	282.601	6.91	3.23	8.1	13.3	5.07	16	32	270	53	510	2.957							
29615	VESENUM	Numedalsl†gen	01.10.2018 08:45	0	0	57.138	6.87	2.98	1.3	0.86	5.5	1	6	130	58	280	3.193	0.18	0.272	0.012	0.76	3.6	0.4	0.13
29615	VESENUM	Numedalsl†gen	05.11.2018 11:00	0	0	94.091	6.95	3.92	1.8	2.29	4.2	3	7	320	53	490	3.793							
29615	VESENUM	Numedalsl†gen	03.12.2018 09:30	0	0	150.613	6.8	5.17	11	10.8	5.3	16	22	740	14	1100	5.036							
29778	STREORK	Orkla	06.01.2015 11:00	0	0	46.747	7.53	6.41	0.47	0.96	2.5	1	3	125	12	305	3.407	0.092	0.018	0.057	4.76	21.8	0.85	0.19
29778	STREORK	Orkla	09.02.2015 11:00	0	0	49.065	7.76	7.91	3.7	9.27	2.5	8	15	225	5	410	3.964	0.16	0.166	0.065	6.5	20.9	1.15	0.75
29778	STREORK	Orkla	04.03.2015 10:00	0	0	31.401	7.56	7.79	0.44	0.38	2.1	<1	4	200	2	345	3.471	0.076	0.006	0.044	4.56	16.4	0.74	0.14
29778	STREORK	Orkla	07.04.2015 11:20	0	0	16.739	7.71	8.91	0.62	1.56	2.9	1	4	310	<2	495	3.729	0.14	0.026	0.072	8.12	22.4	0.95	0.23
29778	STREORK	Orkla	04.05.2015 08:50	0	0	41.359	7.42	7.5	0.46	0.82	3.8	1	2	230	<2	435	3.3	0.11	0.022	0.066	8.03	23.1	0.94	0.23
29778	STREORK	Orkla	04.06.2015 08:10	0	0	78.362	7.34	4.89	0.8	1.22	3.9	<1	3	82	<2	290	2.636	0.1	0.02	0.031	4.49	11.1	0.96	0.22
29778	STREORK	Orkla	06.07.2015 07:40	0	0	62.896	7.47	5.21	0.45	0.69	2.5	<1	3	110	5	250	2.038	0.085	0.01	0.027	3.51	8.5	0.58	0.13
29778	STREORK	Orkla	06.08.2015 08:30	0	0	138.149	7.22	4.67	3.3	11.47	5.6	5	18	78	6	365	2.486	0.22	0.126	0.026	4.13	7.8	1.29	0.59
29778	STREORK	Orkla	07.09.2015 07:00	0	0	54.56	7.4	5.04	0.38	0.73	4.1	<1	3	83	<2	260	2.271	0.11	0.015	0.016	2.57	5.2	0.75	0.17
29778	STREORK	Orkla	06.10.2015 10:00	0	0	17.047	7.67	7.38	0.45	0.64	3.6	<1	3	150	<2	350	2.893	0.13	0.018	0.051	5.09	16.7	0.6	0.18
29778	STREORK	Orkla	09.11.2015 11:20	0	0	32.607	7.65	7.76	0.34	0.5	2.4	<1	3	210	2	345	3.343	0.095	0.013	0.053	4.96	20.5	0.67	0.11
29778	STREORK	Orkla	08.12.2015 09:20	0	0	36.762	7.46	7.2	0.34	0.64	3.7	1	3	250	3	445	3.493	0.12	0.022	0.057	5.17	18.2	0.75	0.2
29778	STREORK	Orkla	05.01.2016 09:45	0	0	17.203	7.52	6.47	0.77	0.69	2.2	1	4	170	13	320	2.871	0.091	0.099	0.04	4.09	11.1	0.76	0.18
29778	STREORK	Orkla	08.02.2016 10:10	0	0	47.335	7.53	6.5	1.2	6.54	2	1	8	120	8	285	2.85	0.099	0.066	0.022	2.39	5.5	0.87	0.34
